id,title,overview,release_date,popularity,vote_average,vote_count,genre_ids,genres
22490,The Women,A happily married woman lets her catty friends talk her into divorce when her husband strays.,1939-09-01,4.9444,7.071,169,"[35, 18]",Comedy|Drama
23568,American Virgin,"A Freshman College Girl on a scholarship from an abstinence group that advocates saving sex until marriage discovers that her antics on a night of debauchery, when she reluctantly got drunk for the first time in her life, were captured on camera by a sleazy video producer. Now she and her friends must travel across country to recover the incriminating footage.",2009-10-03,4.8904,4.9,170,[35],Comedy
13990,The Wackness,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctor's daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",2008-07-03,5.0168,6.412,300,"[18, 35, 10749]",Drama|Comedy|Romance
86837,Amour,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",2012-09-20,5.1192,7.8,1724,"[18, 10749]",Drama|Romance
24951,Prancer,"Jessica, the daughter of an impoverished apple farmer, still believes in Santa Claus. So when she comes across a reindeer with an injured leg, it makes perfect sense to her to assume that it is Prancer, who had fallen from a Christmas display in town. She hides the reindeer in her barn and feeds it cookies, until she can return it to Santa. Her father finds the reindeer and decides to sell it to the butcher, not for venison chops, but as an advertising display.",1989-11-17,4.9796,6.02,101,"[10751, 18, 14]",Family|Drama|Fantasy
784500,Pretty Guardian Sailor Moon Eternal the Movie Part 2,"While under the care of the Outer Sailor Guardians, Hotaru begins to age rapidly. Then, the time comes for all the Sailor Guardians to reunite!",2021-02-11,4.9491,8.2,167,"[16, 28, 14, 18]",Animation|Action|Fantasy|Drama
536115,Godzilla: The Planet Eater,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",2018-11-09,5.2358,6.5,388,"[16, 878, 28, 12]",Animation|Science Fiction|Action|Adventure
29453,The Magician,"A traveling magician and his assistants are persecuted by authorities in 19th century Sweden. Their capture, however, didn't bring victory to those in power.",1958-12-26,4.5773,7.365,234,[18],Drama
79218,Ice Age: A Mammoth Christmas,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",2011-11-24,4.7592,6.466,683,"[16, 10751, 10770]",Animation|Family|TV Movie
1588,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torrance, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",2000-08-25,4.7232,6.263,1803,[35],Comedy
738652,Copshop,"On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",2021-09-09,5.1038,6.3,856,"[53, 80, 28]",Thriller|Crime|Action
36728,Naruto Shippuden the Movie: The Will of Fire,"Ninjas with bloodline limits begin disappearing in all the countries and blame points toward the fire nation. By Tsunade's order, Kakashi is sacrificed to prevent an all out war. After inheriting charms left by Kakashi, Naruto fights through friends and foes to prevent his death while changing the minds of those who've inherited the will of fire.",2009-08-01,5.6549,7.4,498,"[28, 12, 35, 18, 14, 16]",Action|Adventure|Comedy|Drama|Fantasy|Animation
44853,The Claim,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",2000-12-29,5.913,5.953,107,"[18, 10749, 37]",Drama|Romance|Western
484428,Becoming Astrid,"When Astrid Lindgren was very young something happened that affected her profoundly, and this combination of both miracle and calamity came to shape her entire life. It was an event that transformed her into one of the most inspiring women of our age and the storyteller a whole world would come to love. This is the story of when a young Astrid, despite the expectations of her time and religious upbringing, decided to break free from society's norms and follow her heart.",2018-09-14,4.6862,7.0,173,"[18, 36]",Drama|History
5237,Dust Devil,A woman on the run from her abusive husband encounters a mysterious hitch-hiker.,1992-07-11,5.0541,6.2,145,"[27, 9648, 53]",Horror|Mystery|Thriller
11452,National Lampoon's Van Wilder,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter Gwen is sent to do a story on Van Wilder, things get a little complicated.",2002-03-29,4.4596,6.029,1898,"[35, 10749]",Comedy|Romance
10742,The Clearing,"When affluent executive Wayne Hayes is kidnapped by a disgruntled employee and held for ransom in a forest, Wayne’s wife is forced to reckon with the FBI agents as they negotiate with the kidnapper.",2004-07-02,4.7409,5.781,244,"[18, 9648, 53]",Drama|Mystery|Thriller
504631,Mermaid Down,"A mermaid is ripped from the Pacific, her tail is chopped off and she's thrown into a mental home where no one believes she is a mermaid.",2019-10-15,5.0791,6.476,293,"[27, 14, 9648, 53]",Horror|Fantasy|Mystery|Thriller
1710,Copycat,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,1995-10-27,4.8927,6.467,1184,"[53, 80, 9648]",Thriller|Crime|Mystery
11636,New Police Story,"Sent into a drunken tailspin when his entire unit is killed by a gang of thrill-seeking punks, disgraced Hong Kong police inspector Wing needs help from his new rookie partner, with a troubled past of his own, to climb out of the bottle and track down the gang and its ruthless leader.",2004-09-23,4.3214,7.154,788,"[28, 53, 80, 18]",Action|Thriller|Crime|Drama
418399,7 Minutes,"Women in a failing silk factory, fight to find a way to keep their jobs.",2016-11-03,4.6593,7.0,162,[18],Drama
7484,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",2006-09-27,5.4994,6.174,2909,"[16, 10751, 12, 35]",Animation|Family|Adventure|Comedy
387,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",1981-09-17,5.0006,8.1,2398,"[18, 36, 10752]",Drama|History|War
693,Meet the Fockers,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",2004-12-22,5.1734,6.255,5008,"[35, 10749]",Comedy|Romance
18905,Caveman,"Disgraced and cast out of his tribe for lusting after Lana, the mate of the tribe's head muscle man, Atouk stumbles along gathering other misfits and learning a bit about the world outside of his cave. Eventually he and friends Lar and Tala learn the secrets of fire, cooked meat, and how to defend themselves from the brutal, yet very stupid dinosaurs.",1981-04-17,4.7259,6.5,168,"[35, 12]",Comedy|Adventure
365995,Inside,"Completely on her own, Sarah spends her time at home, waiting for the approaching birth of her child. But one night, a stranger breaks into her home, ready to snatch her still unborn baby from her.",2016-02-14,4.9235,4.966,233,"[27, 53]",Horror|Thriller
663866,Censor,"A screener at the British Board of Film Classification (BBFC), who has earned an unsavory reputation for being the strictest censor of violent films, begins to spiral out of control after viewing a low-budget horror with similarities to the disappearance of her sister.",2021-06-11,4.9574,5.833,438,"[27, 9648]",Horror|Mystery
1058949,Little Dixie,"Erstwhile Special Forces operative Doc Alexander is asked to broker a truce with the Mexican drug cartel in secrecy. When Oklahoma Governor Richard Jeffs celebrates the execution of a high-ranking cartel member on TV, his Chief of Staff and Doc inform him about the peace he just ended. But it’s too late, as Cuco, the cartel’s hatchet man, has set his vengeful sights on Doc’s daughter Dixie.",2023-02-03,4.4442,5.808,154,"[28, 80, 53, 18]",Action|Crime|Thriller|Drama
